asin,title,categoryName,price,boughtInLastMonth,stars,isBestSeller
38473,Baggit Women White Hippo Fakir Handbag,Handbags,1759.7,510,3.7,FALSE
54656,Fastrack Women White Dial Watch,Watches,4796.89,247,4.9,TRUE
16345,Peter England Men Stripes Pink Shirt,Shirts,3820.54,143,3.7,FALSE
40745,Roxy Women White Cap,Caps,2994.59,768,4.2,FALSE
57027,Jockey MC Men White Brief 8033,Briefs,3252.74,996,4.9,TRUE
18744,Arrow Woman Cameron Blue Shirt,Shirts,2388.2,486,3.8,FALSE
26502,Arrow Sport Men Navy Blue Printed T-Shirt,Tshirts,1614.79,576,3.6,FALSE
45049,Playboy Men Red and Black Flip Flop,Flip Flops,2101.88,739,4.7,TRUE
28394,Idee Women Black Sunglasses,Sunglasses,3910.31,427,4.4,FALSE
1879,FIFA Mens 1982 Spain Red T-shirt,Tshirts,564.77,636,4.3,FALSE
36479,Spinn Men Benzeen Black Shoes,Casual Shoes,1022.33,153,3.6,FALSE
4657,ADIDAS Women Sprint Speed Low White Blue Shoe,Sports Shoes,707.01,855,4.5,FALSE
3715,Lee Men's Maroon Polo T-shirt,Tshirts,683.28,729,3.8,FALSE
25715,ADIDAS Unisex Blue Cap,Caps,4349.57,676,4.9,TRUE
57755,Lotus Herbals Whiteglow Facial Foam,Face Wash and Cleanser,3666.46,88,4.5,FALSE
34520,ADIDAS Women Ballerina Purple Shoes,Flats,2633.78,507,4.6,TRUE
54499,Lino Perros Women Brown Handbag,Handbags,940.25,413,3.8,FALSE
28143,Jockey 24 x 7 Men Navy Blue Knit Sport Shorts 9426,Shorts,2712.27,834,4.8,TRUE
25347,Levi's Men White Brief,Briefs,2630.62,184,4.3,FALSE
49604,Catwalk Women Brown Heels,Heels,1279.41,423,4.8,TRUE
13092,ADIDAS Men Bnce T-Top White Jackets,Jackets,2452.33,281,3.9,FALSE
24609,Spykar Men Yellow Shirt,Shirts,2293.27,88,4.6,TRUE
22129,Provogue Men Brown Formal Shoes,Formal Shoes,3271.33,852,4.4,FALSE
11434,United Colors of Benetton Women Light Winter Grey Tops,Tops,3357.92,868,3.6,FALSE
13350,Spykar Blue Washed Jeans,Jeans,703.87,96,4.1,FALSE
25648,Fastrack Unisex Black Casual Watch,Watches,2185.76,85,3.8,FALSE
18919,Levis Men Work Western Blue Shirt,Shirts,3316.37,881,4,FALSE
17069,Lino Perros Women Weaved  Grey Belt,Belts,2764.11,144,4.1,FALSE
11621,W Women Solid White Kurtas,Kurtas,4354.2,410,4.2,FALSE
17125,Lino Perros Women Classic Black  Handbag,Handbags,3464.12,574,4.4,FALSE
25177,Lino Perros Women Brown Handbag,Handbags,1233.2,195,4.4,FALSE
27414,Jockey Women Navy Blue Lounge Pants,Lounge Pants,817.56,966,3.6,FALSE
41798,Remanika Women Printed Pink Dress,Dresses,3390.89,417,4.6,TRUE
3762,Status Quo Men's Surfers Purple T-shirt,Tshirts,619.3,114,4.9,TRUE
57986,Latin Quarters Women Grey Dress,Dresses,3135.99,277,4,FALSE
41357,Wrangler Men Blue Millard Jeans,Jeans,4731.04,803,3.8,FALSE
6748,Nike Men's Air Max Turbulence+ 17 White Orange Shoe,Sports Shoes,3089.63,569,4.3,FALSE
12961,ADIDAS Men Casual Brown Sandals,Sandals,2246.76,865,4.6,TRUE
29139,Vogue Women Black Sunglasses,Sunglasses,3394.8,902,4.5,FALSE
11153,Indigo Nation Men Check Blue Ties,Ties,2562.14,604,4.4,FALSE
2100,Lee Men Checks Brown Shirt,Shirts,2955.28,805,3.7,FALSE
55143,Lakme Truewear Color Crush 22 Nail Polish,Nail Polish,4736.59,230,4.8,TRUE
48862,Lucera Women Silver Pendant,Pendant,2237.46,550,4.1,FALSE
33473,Baggit Women Choti Jhuti Brown Belt,Belts,4825.36,646,3.8,FALSE
16543,Basics Men Red Slim Fit Striped Shirt,Shirts,4574.08,204,3.6,FALSE
15750,Facit Men Fitness Ves Navy Blue Innerwear Vests,Innerwear Vests,1381.06,836,4.1,FALSE
22463,Myntra Women Maroon Leggings,Leggings,812.13,584,4.4,FALSE
44437,Gliders Men Brown Shoes,Casual Shoes,953.5,676,4.5,FALSE
34335,Myntra Men Lavender Printed T-shirt,Tshirts,582,867,4.9,TRUE
16627,Facit Men Smart Rust Tshirt,Tshirts,924.99,484,3.7,FALSE
45029,Maxima Men Black Digital Watch,Watches,3573.53,860,5,TRUE
11478,United Colors of Benetton Men Blue Polo T-shirt,Tshirts,820.35,148,4.5,FALSE
56714,Folklore Women Pink & Green Printed Kurta,Kurtas,1935.39,665,4.2,FALSE
7790,Proline Men Olive Green Polo T-shirt,Tshirts,4301.94,421,4.8,TRUE
43763,Royal Diadem Rust Earrings,Earrings,604.72,612,4.5,FALSE
49962,Hanes Men White Pack of 3 T-shirts,Tshirts,4165.11,411,4,FALSE
18974,United Colors of Benetton Men Stripes Blue Shirt,Shirts,1768.35,161,4.8,TRUE
4305,Tantra Kid's Unisex Tribal Blast Green Kidswear,Tshirts,1031.74,502,4.5,FALSE
19242,Puma Women Grey Capri Pants,Capris,3635.32,805,4.5,FALSE
15418,Fila Women Hex II White Sports Shoes,Sports Shoes,3330.24,218,4.8,TRUE
48789,Lucera Women Silver Pendant,Pendant,4448.62,633,4.2,FALSE
44668,Wills Lifestyle Women Pink Shirt,Shirts,3807.82,188,4.5,FALSE
46615,Catwalk Women Red Flats,Heels,4115.66,897,4.6,TRUE
15196,Arrow Sport Men Stripes Blue Tshirts,Tshirts,1769.16,280,4.2,FALSE
13762,Belmonte Men Solid White Shirts,Shirts,1298.48,288,3.6,FALSE
41006,Gini and Jony Girls Woven Navy Blue Shorts,Shorts,3877.77,302,4.7,TRUE
34587,Tonga Women Pink Printed Top,Tops,4130.76,485,3.6,FALSE
58581,ToniQ Women Black Ring,Ring,4957.27,968,4.6,TRUE
6966,s.Oliver Men's De-Nim Black T-shirt,Tshirts,2356.78,610,4.9,TRUE
53620,Q&Q Unisex White Digital Watch,Watches,2174.08,471,4,FALSE
17175,U.S. Polo Assn. Men Checks Grey Shirt,Shirts,3993.86,352,3.7,FALSE
59933,Diva Women Multi Coloured Kurta,Kurtas,2033.62,121,3.8,FALSE
48724,Lucera Women Silver Earrings,Earrings,4688.41,312,4.3,FALSE
2589,Quechua Women Maroon Cap,Caps,4362.86,883,4.9,TRUE
52489,Red Rose Beige Camisole,Camisoles,2430.47,271,4.3,FALSE
17531,ADIDAS Unisex Sports Navy Blue Caps,Caps,3878.92,126,3.7,FALSE
8853,Mark Taylor Men White Striped Shirt,Shirts,3895.44,111,4.4,FALSE
57040,Elle Women Black Dress,Dresses,964.06,520,4.6,TRUE
15228,ADIDAS Originals Men Porsche Design Black Casual Shoes,Casual Shoes,4561.49,206,4.1,FALSE
32858,Grendha Women Beige Flats,Heels,2773.64,855,4.6,TRUE
56074,Colorbar Nude Pink Lip Liner/Crayon 007,Lip Liner,4219.06,174,4,FALSE
24265,Quiksilver Men White T-shirt,Tshirts,1940.22,790,4.7,TRUE
40158,Gini and Jony Girls Summer Up Blue Top,Tops,4529.85,901,4,FALSE
41707,Catwalk Women Green Wedges,Heels,2251.41,210,3.9,FALSE
26685,Puma Men Helium Black Sandals,Sandals,548.77,590,4.8,TRUE
17615,Doodle Boys living Upto White Tshirt,Tshirts,4574.22,675,4.3,FALSE
15653,Belkin Unisex Simple Backpack Navy Blue Backpacks,Backpacks,910.79,640,3.9,FALSE
35893,Jungle Book Boys Safari White T-shirt,Tshirts,1936.91,584,4.9,TRUE
42901,French Connection Women Pink Belt,Belts,4775.28,155,4.5,FALSE
22969,U.S. Polo Assn. Black Unisex Lug-Laptop Backpack,Backpacks,4777.73,180,3.8,FALSE
55295,Lakme Absolute Berryshine Plump & Shine Lip Gloss,Lip Gloss,3080.47,406,4.4,FALSE
43003,Nike Women Black Lunarswift Sports Shoes,Sports Shoes,3343.27,734,4.8,TRUE
47113,Marvel Boys Blue Slippers,Flip Flops,2518,825,4.5,FALSE
37570,Madagascar3 Infant Girls Pink Spaghetti Top,Tops,1819.45,903,3.9,FALSE
56993,HM Women Brown Shoes,Flats,1978.99,934,4.5,FALSE
26879,Jealous 21 Women Printed Blue Top,Tops,3526.33,846,4.4,FALSE
42698,Rocia Women Black Sandals,Flats,3885.69,51,4.7,TRUE
16252,United Colors of Benetton Women Solid Brown Stockings,Stockings,4062.11,282,3.8,FALSE
29296,Wrangler Women Printed Black T-shirt,Tshirts,4053.28,418,4.5,FALSE
52459,Red Rose Brown Nightdress,Nightdress,910.43,300,3.5,FALSE
6229,Lee Men's Shot Black T-shirt,Tshirts,2724.89,995,4.5,FALSE
38619,Nike Men Grey Multi Coloured Polo T-shirt,Tshirts,759.01,882,4.9,TRUE
22327,John Players Men Stripes Orange Polo T-Shirt,Tshirts,2972.88,157,3.8,FALSE
42366,Flying Machine Women Multicoloured Printed Shirt,Shirts,2486.89,325,4,FALSE
53332,Smugglerz Men Multi coloured Check Boxers,Boxers,4494.67,229,4.4,FALSE
42119,ADIDAS Men Navy Blue 3/4 Pant,Shorts,2079.12,774,4.6,TRUE
38576,Nike Men Black Breakline Track Pants,Track Pants,1026.8,342,4,FALSE
49234,Arrow Men Yellow Cap,Caps,1143.46,633,4.5,FALSE
6801,Converse Unisex Canvas Black Shoe,Casual Shoes,3926.8,844,4.8,TRUE
20055,United Colors Of Benetton Women Grey Muffler,Mufflers,3281.98,224,4.6,TRUE
36366,Reid & Taylor Men Navy Blue Tie,Ties,955.05,172,4.6,TRUE
40223,Provogue Men Black Leather Belt,Belts,878.48,276,4.1,FALSE
21425,Roxy Women Pink Top,Tops,3654.36,951,4.9,TRUE
49955,Hanes Men Grey Lounge Pant,Lounge Pants,827.43,493,3.9,FALSE
11710,Lee Men Solid White Shirts,Shirts,4198.37,862,3.8,FALSE
28814,Denizen Men Blue Jeans,Jeans,3678.09,477,4,FALSE
25671,Fastrack Men White Dial Watch NA3040SL01,Watches,866.07,132,4.5,FALSE
42990,Nike Women White Fivekay Sports Shoes,Sports Shoes,881.77,814,4.8,TRUE
2231,Puma Men Grey Sandal,Sandals,4939.88,707,3.7,FALSE
41407,Wrangler Women Cowgirl Blue Top,Tops,2184.22,681,4.7,TRUE
18296,Aneri Women Ekta Pink Kurta,Kurtas,2167.89,114,4.7,TRUE
40989,Gini and Jony Girls Milan White Top,Tops,4157.6,330,4.4,FALSE
22093,Numero Uno Men Casual Brown Shoes,Casual Shoes,4762.62,844,4.6,TRUE
17163,U.S. Polo Assn. Men Green Check Shirt,Shirts,4937,440,3.8,FALSE
35918,Peperone Women Black Handbag,Handbags,3890.2,477,3.8,FALSE
25741,Wrangler Women Leather Brown Wallet,Wallets,2193.17,667,4.8,TRUE
57953,Prafful Purple Sari,Sarees,875.75,974,4.2,FALSE
24174,Aurelia Women Turquoise Blue Kurti,Kurtis,3997.16,861,3.9,FALSE
31826,Titan Men White Dial Watch,Watches,3012.82,156,4.5,FALSE
58626,ToniQ Women Multi Coloured Bangles,Bangle,2409,597,4.8,TRUE
42922,French Connection Women Orange Wallet,Wallets,4578.59,708,4.4,FALSE
22908,Mark Taylor Men White Printed T-shirt,Tshirts,1000.39,311,4,FALSE
54534,F Sports Men White Cyber Sports Shoes,Sports Shoes,2716.81,970,4.2,FALSE
7568,Nike Men's Black Polo T-shirt,Tshirts,551.09,208,4.6,TRUE
50356,Aurelia Women Black Kurta,Kurtas,2608.97,314,3.6,FALSE
9548,Nike Men Grey Polo Tshirts,Tshirts,753.36,517,3.8,FALSE
45139,Casio Enticer Men Silver Analogue Watches (A388) MTP-1246D-7AVDF,Watches,1034.68,251,4.2,FALSE
45724,Folklore Women Maroon Kurta,Kurtas,1028.87,982,4.4,FALSE
7259,Rockport Men's Hydro Sail Navy Blue Yellow Shoe,Sports Shoes,3421.45,204,4,FALSE
59695,Avirate Pink Brief,Briefs,3857.2,62,3.9,FALSE
17134,Lino Perros Women Snake Skin Look Green Handbag,Handbags,3125.16,346,3.6,FALSE
8631,Fastrack Unisex Hip Hop Brown Sunglasses,Sunglasses,4829.78,945,3.5,FALSE
4994,Fila Men's Barrier Black Silver Shoe,Sports Shoes,2186.92,883,3.9,FALSE
19569,United Colors of Benetton Men Printed Grey TShirt,Tshirts,1785.7,547,4.3,FALSE
32925,Status Quo Men Printed Black T-shirt,Tshirts,4408.7,646,4.3,FALSE
11821,Playboy Men Casual Black Casual Shoes,Casual Shoes,1506.18,841,4.2,FALSE
36247,Mr. Men Charcoal Mr. Funny T-shirt,Tshirts,4834.5,294,4.1,FALSE
7915,Proline Men Olive Green Polo T-shirt,Tshirts,554.7,349,3.9,FALSE
26819,Arrow Men Striped Navy Blue Trousers,Trousers,4864.45,411,4.1,FALSE
21224,Basics Men Brown Printed T-shirt,Tshirts,694.22,403,3.7,FALSE
44764,Globalite Men Black Startech Shoes,Casual Shoes,4510.14,877,3.7,FALSE
31322,Aurelia Women Printed Blue Kurta,Kurtas,2874.65,570,3.9,FALSE
15086,Mother Earth Men Check Blue Shirts,Shirts,4968.34,435,5,TRUE
47067,Shree Women Purple Patiala,Patiala,832.08,808,4,FALSE
49129,Deborah Medium Beige 24 Ore Perfect Concealer 4,Concealer,2992.34,361,4.9,TRUE
21959,Murcia Women Casual Grey Handbag,Handbags,4861.86,463,4.1,FALSE
22456,Myntra Women Blue Leggings,Leggings,2853.94,327,4.2,FALSE
39521,Peter England Unisex Green Messanger Bag,Messenger Bag,3332.29,799,4.7,TRUE
11142,Scullers Women Solid Blue Scarves,Scarves,3630.87,764,3.6,FALSE
58498,Tonga Women Printed White Top,Tops,2545.43,808,3.8,FALSE
26430,Spice Art Women Leatherette Brown Handbag,Handbags,3324.01,796,5,TRUE
12871,Lee Cooper Men Formal Black Shoes,Formal Shoes,3129.41,642,4.3,FALSE
46084,ADIDAS Women White Aerostar Sports Shoes,Sports Shoes,4555.21,405,3.6,FALSE
18453,Guess Marciano Women Perfumes,Perfume and Body Mist,704.51,574,3.6,FALSE
31122,Gini and Jony Girls Printed White Top,Tops,1764.33,888,4.9,TRUE
39838,Gini and Jony Boys Printed Black T-Shirt,Tshirts,4776.85,65,4.8,TRUE
40304,Warner Bros Kids Unisex Blue sandals,Sandals,4506.19,94,4.2,FALSE
44799,Spykar Women Black Top,Tops,2550.46,370,3.7,FALSE
39714,ADIDAS Original Unisex Black Dial Chronograph Watch ADH2668,Watches,3290.6,700,4.7,TRUE
53745,ADIDAS Women Dark Grey Capris,Capris,1748.22,375,4,FALSE
13481,Rocia Women Black Flats,Flats,1346.55,197,4.1,FALSE
7510,Nike Women As Be Strong Black Capri,Capris,2586.64,404,4.5,FALSE
59297,U.S. Polo Assn. Men White & Navy Blue Shirt,Shirts,2090.09,285,4,FALSE
49354,Vans Men Maroon Larkin Shoes,Casual Shoes,3126.45,752,4.4,FALSE
18552,Catwalk Women Black Shoe,Flats,849.81,662,4.8,TRUE
42858,French Connection Women Brown Sling Bag,Handbags,4884.78,154,4.7,TRUE
44739,Globalite Men Grey Starcross Shoes,Casual Shoes,4937.95,523,4.1,FALSE
9470,John Miller Men Solid White White Shirts,Shirts,3641.73,811,3.9,FALSE
9155,Jealous 21 Women Jealous Black Tops,Tops,2912.43,445,3.9,FALSE
47565,Portia Women Black Flats,Flats,1892.87,495,4,FALSE
2154,Basics Men Red & Grey Polo T-shirt,Tshirts,4162.08,655,4.2,FALSE
21341,Pal Zileri Men Casual Steel Frame Sunglasses,Sunglasses,3581.29,269,4.1,FALSE
5868,Converse Unisex Black Shoes,Casual Shoes,1231.78,859,3.7,FALSE
34761,Be For Bag Women Blue Tote Bag,Handbags,4599.17,900,3.7,FALSE
5942,ADIDAS Women Redy Black Shoe,Casual Shoes,4201.42,491,4,FALSE
26465,Puma Men Black Shorts,Shorts,4774.1,694,4.3,FALSE
8349,Doodle Boy's I love Driving Green Kidswear,Tshirts,3765.74,922,4.4,FALSE
4959,Gini and Jony Boy's King Green White Brown Kidswear,Tshirts,3260.37,716,4.2,FALSE
13649,ADIDAS Black Hydroterra Shandal Casual Shoes,Casual Shoes,2382.09,77,4.6,TRUE
11245,Urban Yoga Women Solid Black Churidar,Churidar,4697.28,843,4.6,TRUE
6405,Lotto Men Cross Brown Floater,Sandals,4397.29,524,4.1,FALSE
26047,John Miller Men Blue Shirt,Shirts,703.48,677,3.7,FALSE
34519,ADIDAS Men Chicane Grey Sandals,Sandals,618.65,354,4.3,FALSE
43986,Police Men Uomo Perfume,Perfume and Body Mist,2194.09,795,4.1,FALSE
13415,United Colors of Benetton Men Solid White Shirts,Shirts,4147.49,454,3.7,FALSE
47502,Facit Men Navy Blue Innerwear Vest,Innerwear Vests,4942.74,562,5,TRUE
5543,Nike Men's Trainning White T-shirt,Tshirts,1176.88,551,4.1,FALSE
21736,Vans Men Chukka Low Grey Casual Shoes,Casual Shoes,3173.59,397,4.4,FALSE
48082,French Connection Men White T-shirt,Tshirts,2214.01,289,4.2,FALSE
3516,Myntra Women's Hero Within White T-shirt,Tshirts,4864.61,619,3.7,FALSE
29282,Wrangler Men Green Shirt,Shirts,4289.54,896,3.6,FALSE
54636,Fastrack Men Silver Dial Watch,Watches,4272.48,744,4.4,FALSE
33305,Gini and Jony Boys Pack of 2 T-shirts,Tshirts,2609.12,386,3.9,FALSE
25398,Lino Perros Women Leatherite Brown Handbag,Handbags,2366.69,75,3.9,FALSE
1929,Quechua Men's Lighweight Black Shoe,Sports Shoes,1730.33,458,4.9,TRUE
54557,Global Desi Women Purple & White Kurta,Kurtas,753.69,126,4.2,FALSE
23975,Peter England Men Brown Striped Shirt,Shirts,4391.25,978,3.5,FALSE
13639,Hanes Men Blue Crew Duo Dry Body Fit Crew T-shirt,Innerwear Vests,4158.05,266,4,FALSE
20033,United Colors of Benetton Women Solid Lavender Shirt,Shirts,4998.73,377,4.4,FALSE
41237,Arrow Men Black Belt,Belts,4984.87,886,4,FALSE
29913,Police Women Black Dial Chronograph Watch PL12207MSTB-02M,Watches,2999.44,823,3.5,FALSE
51360,Spykar Women Blue Jeans,Jeans,3960.44,72,4.2,FALSE
11451,United Colors of Benetton Men Light Black Tshirts,Tshirts,4751.45,805,3.7,FALSE
6005,Highlander Men Red Blue Checked Slim Fit Shirt,Shirts,4323.41,719,4.4,FALSE
4540,Classic Polo Men's White Polo T-shirt,Tshirts,1613.07,767,4.4,FALSE
31920,Fabindia Women Pink Silk Clutch,Clutches,2527.45,359,3.6,FALSE
40652,Span Women Mustard Kurta,Kurtas,1081.22,648,3.9,FALSE
32859,Grendha Women Black Flats,Heels,4793.23,316,4.1,FALSE
42835,French Connection Women Charcoal Handbag,Handbags,3227.79,464,4.3,FALSE
43615,Vero Moda Women White Tunic,Tunics,1528.89,695,3.9,FALSE
2979,Puma Men's Jersey Black Polo T-shirt,Tshirts,3522.65,316,3.9,FALSE
12639,Probase Men Printed White Tshirts,Tshirts,3281.58,382,5,TRUE
9714,Classic Polo Men Vulcan Black Polo Tshirts,Tshirts,2111.73,829,3.6,FALSE
15505,Carlton London Women Casual Brown Casual Shoes,Casual Shoes,1011.01,499,5,TRUE
6827,Timberland Women Belle Isld Boat Ball Black Floater,Sports Sandals,3522.08,614,3.6,FALSE
49772,Alma Women White Kurta,Kurtas,2841.38,660,3.9,FALSE
45960,Tokyo Talkies Women Red T-shirt,Tshirts,3975.43,296,4.2,FALSE
16394,Levis Men Check Blue  Shirts,Shirts,2840.74,85,3.7,FALSE
35024,Fabindia Women Mustard Chanderi Hand Printed Stole,Stoles,4334.82,450,3.7,FALSE
30122,Flying Machine Men Printed Navy Blue T-shirt,Tshirts,2983.58,77,3.9,FALSE
7343,Tantra Men Khaki T-shirt,Tshirts,3024.22,269,5,TRUE
9526,ADIDAS Unisex F50 Black Backpacks,Backpacks,4444.94,455,4.1,FALSE
31578,Mark Taylor Men Printed Charcoal T-shirt,Tshirts,2315.67,663,4.3,FALSE
17880,Levis Men Comfort Style Grey Innerwear Vest,Innerwear Vests,1103.07,824,4.6,TRUE
52795,JAG Men Chocolate Brown Leather Wallet,Wallets,629.52,320,4.6,TRUE
6225,Lee Men's Mayor Black T-shirt,Tshirts,3898.12,785,4.5,FALSE
17162,U.S. Polo Assn. Men Checks  Blue Shirt,Shirts,3291.39,700,4,FALSE
1605,Reebok Black Track Pant,Track Pants,3668.36,841,3.7,FALSE
54865,Ivory Tag  Red & Gold Toned Eye Catcher Necklace,Necklace and Chains,1458.34,560,3.9,FALSE
3975,Jealous 21 Women Red Tunic With Mirror Print Top,Tops,1113.67,335,3.8,FALSE
31233,Puma Men Navy Blue and White Striped Polo neck T-shirt,Tshirts,565.45,503,3.7,FALSE
44879,Puma Men Black Polo neck T-shirt,Tshirts,2077.64,811,3.5,FALSE
21164,s.Oliver Women Check Blue Shirt,Shirts,3154.63,883,4.9,TRUE
39806,Peter England Men Black Trousers,Trousers,2265.1,366,4.9,TRUE
20837,Lee Cooper Men Casual Olive Sandals,Sandals,2468.64,639,3.6,FALSE
17144,Lino Perros Women Solid Grey Belt,Belts,4568.71,346,3.8,FALSE
14761,Arrow Men Stripes White Shirts,Shirts,2067.15,387,3.7,FALSE
7390,Red Tape Men Brown Shoes,Formal Shoes,2812.95,356,3.9,FALSE
48771,Miki Pearl Women Ivory Jewellery Set,Jewellery Set,4026.44,477,3.8,FALSE
21352,Van Heusen Women Black Oversized Sunglasses VH163-C2,Sunglasses,2284.44,400,4.9,TRUE
28899,Enamor Women Blue Mid-Rise Bikini Brief,Briefs,3299.39,560,3.6,FALSE
6121,Puma Unisex Foundation Black Backpack,Backpacks,4380.64,574,3.8,FALSE
46991,Shree Women Green & Maroon  Embroidered Kurta,Kurtas,4772.84,907,3.6,FALSE
49718,Park Avenue Red Checked Tie,Ties,1161.83,541,5,TRUE
4381,Superman Men's Silhouette Light Blue T-shirt,Tshirts,4669.64,957,4.9,TRUE
28062,Jockey ELANCE Mens Red Pack of two Briefs 1010,Briefs,2714.52,643,4.6,TRUE
5735,Reebok Men's Dhoni Trainer White Gold Shoe,Sports Shoes,1662.1,58,4.1,FALSE
5474,Nike Men Air Force 1 '07 White Sports Shoes,Sports Shoes,2566.11,546,3.8,FALSE
6099,UCB Men's Lost Dog Print Blue T-shirt,Tshirts,4910.15,774,3.8,FALSE
17060,Lino Perros Women Flower Print Red Belt,Belts,2716.78,609,4.2,FALSE
34529,Red Tape Men Brown Shoes,Casual Shoes,1979.38,610,4.7,TRUE
12999,Inc 5 Women Casual Black Flats,Heels,3350.3,870,3.9,FALSE
48594,Lucera Women Silver & Gold Earrings,Earrings,1580.66,489,4,FALSE
9977,ADIDAS Unisex Bulls Black Red Cap,Caps,841.38,601,4.4,FALSE
58243,Baggit Women Red Wallet,Wallets,1079.96,924,3.9,FALSE
59253,Titan Men Bronze Chronograph Dial Watch,Watches,1076.21,841,4.4,FALSE
25525,Wrangler Women Poppins Blue Top,Tops,1183.56,787,4.1,FALSE
28087,Jockey Men Gold Edition Grey Brief,Briefs,1124.72,157,3.6,FALSE
3903,Disney Kids Girl's Minnie And Daisy Yellow Kidswear,Tshirts,3383.94,294,4.1,FALSE
59920,Diva Women Multi Colour Kurta,Kurtas,1318.46,304,4.9,TRUE
16912,Mr. Men Men Printed Green Tshirt,Tshirts,2055.5,82,3.9,FALSE
21980,Murcia Women Casual Silver Clutches,Clutches,4535.55,72,4,FALSE
14012,Nike Men Printed Red Tshirts,Tshirts,2632.83,894,3.6,FALSE
21161,s.Oliver Women Grey Top,Tops,3504.01,615,4.4,FALSE
21176,ADIDAS Men Theodore White Sports Shoe,Sports Shoes,1275.44,870,4.8,TRUE
20092,Diva Women Printed Blue Kurti,Kurtis,1365.3,98,4,FALSE
6001,Highlander Men Grey Red Checked Slim Fit Shirt,Shirts,683.91,511,3.9,FALSE
50663,Chromozome Men Black Soccer Shorts,Shorts,1260.21,639,4.9,TRUE
4608,Wildcraft Wiki 4 Unisex Red Backpack,Backpacks,1753.66,385,4.6,TRUE
47724,Murcia Women Bronze Handbag,Handbags,1296.55,994,4.4,FALSE
50765,Red Chief Men Tan Sandals,Sandals,899.16,407,4,FALSE
59901,Femella Women Grey Scarf,Scarves,1042.86,171,3.8,FALSE
6233,UCB Women's Basic Neck Green T-shirt,Tshirts,2573.5,493,4.6,TRUE
46394,ADIDAS Men Blue & Black Check Shirt,Shirts,1428.5,408,4.3,FALSE
25753,Lino Perros Men Canvas Olive Belt,Belts,2139.21,651,4.3,FALSE
34957,Fabindia Beige Jaipur Print Cotton Sari,Sarees,2765.38,395,3.6,FALSE
59757,Rocia Women Black Flats,Heels,3606.78,242,4.3,FALSE
18222,Manchester United Men Stripes White Socks,Socks,676.9,465,4.7,TRUE
36759,Maxima Men White Dial Watch,Watches,4097.35,426,4.9,TRUE
22145,Lee Cooper Men Tan Formal Shoes,Formal Shoes,3325.55,512,3.7,FALSE
7866,Provogue Men's Formal Brown Shoe,Formal Shoes,867.92,805,4.4,FALSE
48477,French Connection Women Cream Dress,Dresses,4431.1,710,4.4,FALSE
20394,Baggit Women Grand Hoor Red Handbag,Handbags,4643.93,195,4.8,TRUE
32244,Fabindia Women White Kurta,Kurtas,774.85,527,4.6,TRUE
24378,Folklore Women Red  Kurta,Kurtas,1745.95,877,4.9,TRUE
26213,Perry Ellis Men 360A Red Perfume,Perfume and Body Mist,4127.91,939,4.9,TRUE
16378,Peter England Men Stripes Navy Blue Trouser,Trousers,3867.17,702,3.8,FALSE
3605,Converse Unisex Chuck Taylor Checks HI Red Canvas Shoe,Casual Shoes,1330.34,457,4.6,TRUE
19930,Reid & Taylor Men Formal Blue Tie+Cufflink+Pocket square - Combo Pack,Accessory Gift Set,1442.07,335,4.3,FALSE
26328,DKNY Women White Dial Watch NY3366,Watches,2167.12,947,3.8,FALSE
40984,Gini and Jony Boys United White T-shirt,Tshirts,2680.35,900,3.8,FALSE
10840,Wrangler Men Green Polo T-shirt,Tshirts,3282.15,160,3.6,FALSE
36374,Reid & Taylor Men Black Socks,Socks,2160.11,669,4.7,TRUE
5145,Wrangler Women's Feel Good White T-shirt,Tshirts,2581.41,928,4,FALSE
30679,Park Avenue Men Brown Sunglasses,Sunglasses,3863.62,842,4.8,TRUE
27919,Scullers For Her Light Brown Trousers,Trousers,665.07,99,4.4,FALSE
11559,W Women Printed White Kurtas,Kurtas,1635.97,63,4.5,FALSE
20496,Baggit Women Samson Cobra Pink Wallet,Wallets,3710.07,183,3.9,FALSE
